spp_name, ott_id, broken_taxon, mrca_of_descendents, in_synth_tree
Lanice conchilega,247689,-,-,T
Maricurvus nonylphenolicus,442177,-,-,T
Panaeolus foenisecii,263337,-,-,T
Lepiota sp. Vellinga 2608,700313,-,-,F
Stylonema alsidii,280890,-,-,T
Thielaviopsis basicola,330257,-,-,T
Orbilia vermiformis,3789005,-,-,T
Lasiobolidium spirale,269882,-,-,T
Neospongiococcum alabamense,5152490,-,-,T
Peniophorella pubera,814339,-,-,T
Peziza vacinii,32963,-,-,T
Thalassiosira minuscula,688660,-,-,T
Atractiellales,564638,-,-,T
Pajaroellobacter abortibovis,5997769,-,-,T
Nectria balansae,789509,-,-,T
Spirochaeta sp.,600755,-,-,T
Furia neopyralidarum,702064,-,-,T
Martensia jejuensis,4011342,-,-,T
Dichotomopilus funicola,237836,-,-,T
Desulfonema limicola,584245,-,-,T
Thalassema thalassemum,186265,-,-,T
Rubrobacter sp. enrichment culture clone BF65B_C5,None,-,-,F
Riquetophycus sp. HSY-2014a,5654464,-,-,F
Jahnella thaxteri,835985,-,-,T
Rhodovibrio sp. PJ41,5635801,-,-,F
Microcera sp.,235092,-,-,T
Devosia neptuniae,467854,-,-,T
Anthostomella leucospermi,285282,-,-,T
Fabivirga thermotolerans,5886349,-,-,T
Russula cessans,1016000,-,-,T
Devosia sp. Bzb6,5170434,-,-,F
Molgula occidentalis,714798,-,-,T
Striatibotrys rhabdospora,6380083,-,-,T
Gelidatrema spencermartinsiae,506813,-,-,T
Cryptosporidium andersoni,960212,-,-,T
Rhodoplanes sp. Z2-YC6860,1076608,-,-,T
Geastrum fimbriatum,267572,-,-,T
Selenastraceae,441643,-,-,T
Nectriopsis exigua,946380,-,-,T
Diatrypaceae,183729,-,-,T
Pelagicoccus litoralis,529439,-,-,T
Desulfatiglans sp.,5588737,-,-,F
Ceratobasidium sp. EE-2011,377775,-,-,F
Xanthobacter sp. LAA-2009-i49,438673,-,-,T
Chlamydodon sp.,729930,-,-,T
Acinetobacter sp. IMCC12751,804369,-,-,T
Haslea provincialis,5987591,-,-,T
Hymenochaetaceae,569043,T,ott1012685,T
Endomicrobium sp.,5247104,-,-,F
Sphingomonas sp. CB 286428,5901434,-,-,F
Pyrenochaeta lycopersici,644424,-,-,T
Piscicolidae,251556,-,-,T
Bryum yuennanense,391230,-,-,T
Stephanodiscus hantzschii,422806,-,-,T
Glarea sp.,1018164,-,-,T
Neocallimastigaceae,380933,-,-,T
Metschnikowia vanudenii,80434,-,-,T
Hymenobacter sp.,445940,-,-,T
Belnapia sp.,65607,-,-,T
Candidatus Magnetoovum mohavensis,322746,-,-,T
Burkholderia sp. 2332,465077,-,-,T
Sulfurivermis fontis,7032691,-,-,F
Myriangium sp. HK,5977876,-,-,F
Pseudoalteromonas sp. 7026,442907,-,-,T
Phacidium mollerianum,4040245,-,-,T
Marinifilum sp. JNU-H036,4768040,-,-,F
Piskurozyma fildesensis,4937197,-,-,T
Diversispora slowinskensis,5976583,-,-,T
Aquipuribacter nitratireducens,998075,-,-,T
Holtermanniales,871800,-,-,T
Kleinstyla dorsicirrata,2822231,-,-,T
Surirella cf. tenuissima,7557475,-,-,T
Mariniblastus fucicola,289419,-,-,T
Lobosphaera sp. K-1,5917624,-,-,T
Thelephora sp.,607537,-,-,T
Chryseobacterium chengduensis,5614276,-,-,T
Larkinella sp. 15J8-8,7009002,-,-,T
Gynumella flava (nomen rejiciendum),125373,-,-,T
Legionella sp. LC2720,884679,-,-,T
Geopora sp. Sc-A,5678401,-,-,F
Bartaliniaceae,5982737,-,-,F
Streptomyces sp. SXY53,858974,-,-,F
Azonexaceae,7030322,-,-,T
Pseudomonas koreensis,99705,-,-,T
Mucilaginibacter gotjawali,5615460,-,-,T
Wickerhamiella sp. 11-1422,5977122,-,-,F
Flabellina fusca,20704,-,-,T
Lepiota sp. MUSH020-07,479708,-,-,F
Podospora sp. 84_110A,4927457,-,-,F
Candidatus Fluviicola riflensis,5886401,-,-,T
Cystofilobasidium capitatum,90112,-,-,T
Gramella sp.,298338,-,-,T
Microvirga sp. ES3-14,5636425,-,-,F
Nakazawaea wickerhamii,668395,-,-,T
Xylariales,565288,-,-,T
Rutstroemia firma,102844,-,-,T
Streptomyces sp. S10Cu,5884545,-,-,F
Florideophyceae,674036,-,-,T
Gaetbulibacter sp. CAU 1400,7010036,-,-,F
Oxytricha sp. 1 MD-2012,4030828,-,-,T
Durinskia cf. baltica HG171,5663583,-,-,T
Mycopappus alni,696406,-,-,T
Ampeliscidae,741390,-,-,T
Neomegalonema perideroedes,454374,-,-,T
Bradysia impatiens,785882,-,-,T
Lyomyces sambuci,848934,-,-,T
Geothermomicrobium terrae,5256415,-,-,T
Basidioradulum radula,463251,-,-,T
Diolcogaster sp. 1 GA-2013,5229998,-,-,F
Hormotilopsis gelatinosa,828965,-,-,T
Kluyveromyces lactis,538138,-,-,T
Pythium scleroteichum,6159,-,-,T
Desulfobacca acetoxidans,430382,-,-,T
Chroomonadaceae,1017386,-,-,F
Piscirickettsia salmonis,822765,-,-,T
Hermissenda opalescens,5973490,-,-,T
Coelastrella sp. SAG 2123,5416728,-,-,F
Postia subcaesia,197817,-,-,T
Maribacter aestuarii,518201,-,-,T
Acidiphilium sp. enrichment culture clone MRSIwood-SM-12G,None,-,-,F
Polysiphonia stricta,670250,-,-,T
Hydrogenophilaceae,205171,-,-,T
Penicillium sp.,199764,-,-,T
Roseomonas sp. CB 286352,5900655,-,-,F
Caenimonas sp. TSX9-5,781653,-,-,T
Laccaria ochropurpurea,760430,-,-,T
Echinopogon ovatus,4730968,-,-,T
Neisseriaceae,286853,-,-,T
Chlorococcum microstigmatum,5661777,-,-,T
Toxoplasma gondii,252145,-,-,T
Halioglobus pacificus,501655,-,-,T
Kananascus sp. SAP141,393052,-,-,T
Podosordaria tulasnei,963215,-,-,T
Paracyclops fimbriatus,2946867,-,-,T
Hymenoscyphus repandus,3711528,-,-,T
Asplanchna sieboldi,251968,-,-,T
Tricharina praecox,163547,-,-,T
Salinimicrobium soli,687766,-,-,T
Suberoteratosphaeria suberosa,929047,-,-,T
Teichospora mariae,5318692,-,-,T
Plocamium preissianum,973661,-,-,T
Orbilia sp. HOB-2016ci,5983208,-,-,T
Peronosporales,712858,-,-,F
Knufia endospora,757464,-,-,T
Streptomyces thermophilus,887453,-,-,T
Dehalococcoidia,346927,-,-,T
Microascus alveolaris,5709664,-,-,T
Preussia sp. ADL2.6,266273,-,-,T
Bacillus sp. SS9.8,1075405,-,-,F
Cytospora sp.,4052334,-,-,T
Polypodiales,93178,-,-,T
Streptomyces gramineus,577652,-,-,T
Cellulosimicrobium sp.,86985,-,-,T
Hennediella polyseta,697504,-,-,T
Naganishia albida,5985553,-,-,F
Chondrus crispus,878946,-,-,T
Natranaerobius trueperi,447874,-,-,T
Alicyclobacillus pomorum,851620,-,-,F
Cosmospora meliopsicola,9155,-,-,T
Calonectria colhounii,724147,-,-,T
Hepialidae,838207,-,-,T
Coleps nolandi,340642,-,-,T
Russula aff. xerampelina r-01018,140506,-,-,T
Burkholderia sp. M1U23,709793,-,-,F
Cyanea lamarckii,3680294,-,-,T
Botryotinia squamosa,1010990,-,-,T
Pseudoteratosphaeria perpendicularis,274750,-,-,T
Chaetothyriales,537959,T,ott971709,T
Pseudomonas sp. 908B6_12AESBL,5622968,-,-,F
Cepheidae,743057,-,-,T
Athelia sp. L-10567,218625,-,-,F
Radiococcus sp. WJT66VFNP78,951451,-,-,F
Carcinomyces effibulatus,555762,-,-,T
Proteocatella sphenisci,4792476,-,-,T
Zymoseptoria verkleyi,939415,-,-,T
Coltricia perennis,569041,-,-,T
Carboxylicivirga sp. JR1,7007822,-,-,T
Pedobacter sp. PACM 27299,5615277,-,-,F
Chaetopeltis orbicularis,322041,-,-,T
Bulleribasidium panici,210851,-,-,F
Olpidiopsis sp. 4439,645820,-,-,T
Labrys sp.,707976,-,-,T
Gemmatimonas sp. URHD0086,5896235,-,-,F
Pseudokeronopsis carnea,413608,-,-,T
Placididea,403397,-,-,T
Nitrosospira sp. REGAU,568912,-,-,T
Tintinnidium cf. primitivum,6383437,-,-,T
Peziza moseri,784873,-,-,T
Herpotrichiellaceae,1051950,T,ott971709,T
Paradoxostomatidae,580110,-,-,T
Tomentellopsis sp. DLL2011-1,5436801,-,-,F
Penicillium glabrum,600253,-,-,T
Azospirillum sp.,337675,-,-,T
Sideroxydans sp. PN032,234953,-,-,F
Salmonella enterica,338023,-,-,T
Niea acanthocysta,534244,-,-,T
Penicillium manginii,533471,-,-,T
Dimorphosporicola tragani,6377918,-,-,T
Cladonia nashii,3765208,-,-,T
Elderia arenivaga,501369,-,-,T
Trichoderma spirale,780785,-,-,T
Chlamydomonas sp. KNUA040,7042175,-,-,F
[Ruminococcus] gnavus,210933,-,-,T
Candelaria sp. Hur ANT050743,662846,-,-,F
Gemmatimonas sp. enrichment culture clone AOCRB-EC-6,5177038,-,-,T
Rasamsonia brevistipitata,353042,-,-,T
Ciliolarina pinicola,4045479,-,-,T
Trichoderma harzianum,939829,-,-,T
Bothriuridae,837789,-,-,T
Fusarium redolens,421986,-,-,T
Stagonospora sp. 1NV310-1,5221299,-,-,T
Fanellia cf. tuberculata/granulosa AR220,5676097,-,-,T
Papiliotrema fonsecae,101860,-,-,T
Marionina sp. 1 RV-2016,5972719,-,-,F
Nocardioides sp. KV-833,549995,-,-,T
Sporisorium reilianum,124471,-,-,T
Stenotrophomonas maltophilia,433504,-,-,T
Rhodocista sp. AT2107,387058,-,-,T
Sclerostagonospora sp. CBS 118146,299855,-,-,F
Pythium plurisporium,6155,-,-,T
Niastella sp. HME8655,395047,-,-,T
Arcobacter butzleri,310054,-,-,T
Callithamnion collabens,245994,-,-,T
Opitutus terrae,1030401,-,-,T
Ascochyta skagwayensis,211634,-,-,T
Halophytophthora avicenniae,6147,-,-,T
Oceanospirillum beijerinckii,454863,-,-,T
Pontibacter sp.,155502,-,-,T
Trechisporales,247828,-,-,T
Hyphodontia barba-jovis,848954,-,-,T
Rhodotorula sphaerocarpa,337796,-,-,F
Caulobacterales,800609,-,-,T
Flavobacterium sp. 3034,1003822,-,-,F
Loliolus japonicus,402105,-,-,T
Lomentospora prolificans,843301,-,-,T
Pseudomonas oryzihabitans,330367,-,-,T
Arthroderma uncinatum,191103,-,-,T
Geobacter sp. IST-3,475066,-,-,F
Paenibacillus chondroitinus,577112,-,-,T
Nitzschia sp. NY060,5602679,-,-,F
Longimycelium tulufanense,458630,-,-,T
Cyprididae,341236,-,-,T
Chlamydomonas bacca,934607,-,-,T
Chlamydomonas sp. CCAP 11/150,101062,-,-,F
Hymenochaetopsis olivacea,None,-,-,F
Tricholoma matsutake,831066,-,-,T
Hypogymnia submundata,3769839,-,-,T
Postia rennyi,1030427,-,-,T
Mycena capillaripes,755365,-,-,T
Prosadenoporus floridensis,794752,-,-,T
Tiarina fusa,505676,-,-,T
Laetisaria fuciformis,303763,-,-,T
Pseudomonas pseudoalcaligenes,35171,-,-,T
Philasteridae,953330,-,-,F
Ophiognomonia intermedia,767620,-,-,T
Geosiphon pyriformis,366962,-,-,T
Agaricus pocillator,789174,-,-,T
Actiniaria,1084481,-,-,T
Psathyrella ammophila,604565,-,-,T
Sporisorium scitamineum,1067284,-,-,T
Gonium maiaprilis,606247,-,-,T
Moniliophthora perniciosa,889102,-,-,T
Luedemannella flava,309033,-,-,T
Tricholoma populinum,917818,-,-,T
Rickettsia sibirica,339322,-,-,T
Aspergillus chlamydosporus,376588,-,-,T
Primnoa sp. n. A MLT-2014,5676132,-,-,T
Acaulospora minuta,86295,-,-,T
Burkholderia sp.,209057,-,-,T
Tissierella praeacuta,887583,-,-,T
Novispirillum itersonii,253398,-,-,T
Hysterographium pulchrum,5319259,-,-,T
Altererythrobacter buctensis,5634820,-,-,T
Rhizophydium sp. Barr-107,365644,-,-,F
Conidiobolus coronatus,167675,-,-,T
Mycoclelandia arenacea,797664,-,-,T
Alexandrium tamarense,643105,-,-,T
Nitzschia sp. GSL100,4024525,-,-,F
Flaviramulus aquimarinus,702875,-,-,T
Ceratobasidium sp. 69_46C,4935013,-,-,F
Myrmecridium hiemale,5976353,-,-,T
Amphidinium cupulatisquama,560665,-,-,T
Redeckera fulvum,911864,-,-,T
Heliocidaris crassispina,197014,-,-,T
Paracraurococcus sp. DB1501,5635581,-,-,F
Ectopleura crocea,863651,-,-,T
Onychocola sclerotica,389675,-,-,F
Altererythrobacter sp. CB 286495,5901070,-,-,F
Tisbe sp. JSL-2009,1084382,-,-,F
Caulobacter fusiformis,1021666,-,-,T
Thioalkalispiraceae,845370,-,-,F
Sathrophilus planus,905721,-,-,T
Clostridium magnum,187537,-,-,T
Nakamurella lactea,9200,-,-,T
Tumebacillus permanentifrigoris,866838,-,-,T
Pseudocosmospora rogersonii,5263271,-,-,T
Desulfonatronobacter acetoxydans,5642236,-,-,T
Aphanochaete sp. CCAC 3490,5233912,-,-,F
Lecythophora sp. I45,1043604,-,-,F
Characiochloris sasae,203547,-,-,T
Tortispora caseinolytica,941832,-,-,T
Keijia demissa,580107,-,-,T
Plagiopogon loricatus,2825629,-,-,T
Luteibacter sp. K20-81,5912774,-,-,F
Haematococcus lacustris,79304,-,-,T
Hydra canadensis,89760,-,-,T
Pontibacter sp. AT03-03,5614044,-,-,F
Thiocapsa sp. MTCH3IM012,14300,-,-,T
Liothyrella uva,37864,-,-,T
Peronospora linariae-genistifoliae,4028188,-,-,T
Sporidiobolus metaroseus,191352,-,-,T
Rubrobacter aplysinae,498738,-,-,T
Thermoanaerobacter pseudethanolicus,995508,-,-,T
Flavobacterium aquatile,396190,-,-,T
Moorella thermoacetica,68260,-,-,T
Flagellospora curvula,541891,-,-,T
Tremiscus helvelloides,121394,-,-,F
Bacillicladium lobatum,6377376,-,-,T
Peziza lobulata,181991,-,-,T
Haslea crucigera,518848,-,-,T
Thecocodium quadratum,757862,-,-,T
Erythromicrobium sp. BF8,487077,-,-,T
Ardenticatena maritima,4762733,-,-,T
Striatibotrys atypica,6380081,-,-,T
Glomus sp. 8 ZHNL-2013a,5670581,-,-,F
Fuscoporia ferruginosa,703906,-,-,T
Rhodomonas marina,4014483,-,-,T
Geobacter psychrophilus,221889,-,-,T
Francisella sp. PA051188,691540,-,-,F
Fimicolochytrium jonesii,5219623,-,-,T
Septobasidium sp. JBS-2010i,244049,-,-,F
Methanomassiliicoccus sp. P27,5585667,-,-,F
Pythium rostratum,993872,-,-,T
Denitratisoma sp. enrichment culture,None,-,-,F
Neospongiococcum gelatinosum,102671,-,-,T
Acidobacterium sp. SCGC AAA240-K18,5177689,-,-,F
Torula gaodangensis,7514095,-,-,T
Pluteus exiguus,526823,-,-,T
Tulostoma winterhoffii,6380952,-,-,T
Rhodotorula glutinis,432247,-,-,T
Dominikia disticha,5362600,-,-,T
Desulfovibrio sp. Mlhm,262603,-,-,F
Inocybe grammata,672193,-,-,T
Lachnum sp. YT-2016,7516944,-,-,F
Bradyrhizobium sp. onl92.6,613910,-,-,F
Ralstonia sp.,219033,-,-,T
Ceratopogonidae,250528,-,-,T
Sebacinales,256533,-,-,T
Monilochaetes infuscans,439741,-,-,T
Aspergillus janus,973052,-,-,T
Pezizomycetes,346133,-,-,F
Pseudonocardia spinosispora,330180,-,-,T
Theba subdentata,935018,-,-,T
Cellulosimicrobium cellulans,783695,-,-,T
Phellinus igniarius,33765,-,-,T
Boseongicola sp. MME-043,5641084,-,-,F
Rhizobium oryzae,979838,-,-,T
Geodermatophilus sp. SBT 350,5642447,-,-,F
Cryptomonas curvata,852291,-,-,T
Ulvales,951302,-,-,T
Azospirillum sp. TSO28-1,435747,-,-,T
Thalassomonas sp. CQB-17,5905460,-,-,F
Solirubrobacter sp. Gsoil 921,1040616,-,-,T
Endectyon delaubenfelsi,776733,-,-,T
Pseudocyclops sp. Japan-RJH-2004,1023224,-,-,F
Characium oviforme,5153117,-,-,T
Nitrospira marina,119423,-,-,T
Pinnularia viridiformis,1098606,-,-,T
Sphingomonas morindae,5567608,-,-,T
Acrochaetiaceae,339617,-,-,F
Gelidiella fanii,1057558,-,-,T
Oscillibacter sp. G2,842551,-,-,F
Limnochorda pilosa,5613952,-,-,T
Bacteriovoracaceae,647484,-,-,T
Fusibacter sp. enrichment culture,None,-,-,F
Poseidonemertes maslakovae,2930576,-,-,T
Methylophilus sp. enrichment culture clone MWE_C44,None,-,-,F
Devriesia sp. NG_p52,546577,-,-,F
Stagonosporopsis sp. Ecu120,5321295,-,-,F
Peridiniales,172866,T,mrcaott4510ott5244,T
Urosoma salmastra,4031002,-,-,T
Trichomerium dioscoreae,5715005,-,-,T
Gautieria otthii,517654,-,-,T
Stomolophus meleagris,322240,-,-,T
Gloeoporus taxicola,42236,-,-,T
Pythium viniferum,205945,-,-,T
Acidihalobacter ferrooxidans,5905993,-,-,F
Syntrophobacteraceae,623147,-,-,T
Phanerochaete sp. ZLY-2010,997654,-,-,F
Psychroglaciecola sp.,5588233,-,-,F
Primnoidae,84508,-,-,T
Oceanisphaera sp. SS1.16,417495,-,-,T
Sulfurisoma sediminicola,5383361,-,-,F
Roseomonas sp. LB1-9,5900662,-,-,F
Flavobacterium tructae,880353,-,-,T
Spirochaeta sp. BHI80-158,66048,-,-,T
Amycolatopsis sp. CVIYE12,5370488,-,-,F
Oedogoniomyces sp. CR84,303990,-,-,F
Bacillales,1068893,T,mrcaott184ott216,T
Fusarium sacchari,584888,-,-,T
Altererythrobacter sp. R88(2010),1097347,-,-,T
Nitrospira sp. enrichment culture clone LPTV-S11,None,-,-,F
Bacillus pseudofirmus,605744,-,-,T
Scutellinia sp. YZ-2012,50327,-,-,T
Ochromonas sp. CCMP1147,938606,-,-,T
Verrucaria lapidicola,5695610,-,-,T
Lipomyces anomalus,1058909,-,-,T
Petrophila incerta,4071840,-,-,T
Dioszegia butyracea,1021799,-,-,T
Astigmata,587951,-,-,T
Actinoplanes tropicalis,5642510,-,-,T
Orthopyxis caliculata,3683885,-,-,T
Micromonospora sp. 5-2-13A,5642847,-,-,F
Paenibacillus sp. JH512a,944400,-,-,F
Wickerhamomyces hampshirensis,238597,-,-,T
Naucoria salicis,476567,-,-,T
Thalassiosira mala,574079,-,-,T
Fodinicurvata halophila,5283863,-,-,T
Cesiribacter sp. JJ021,195869,-,-,T
Chlorella vulgaris,804978,-,-,T
Xanthobacter sp. W27,5238034,-,-,F
Undatella sp. p446,1024260,-,-,T
Thelonectria sp.,64208,-,-,T
Turicibacter sp. LA61,4792788,-,-,F
Cylindrobasidium laeve,284552,-,-,T
Chlamydomonas sp. KNF0024,6000856,-,-,F
Diadumene lineata,100009,-,-,T
Pythium acanthicum,1030829,-,-,T
Cirratulus spectabilis,1049694,-,-,T
Haloactinobacterium album,4769769,-,-,T
Synhymeniida,447225,-,-,T
Micromonas commoda,42076,-,-,T
Catellatospora sp. KC-EP-S6,379674,-,-,T
Paramecium duboscqui,232123,-,-,T
Orthotrichum lyellii,116498,-,-,T
Aneurinibacillus migulanus,962845,-,-,T
Polaromonas sp. B211_2,5619455,-,-,F
Slavina appendiculata,544391,-,-,T
Trimyema sp. S15B,5667868,-,-,F
Histeridae,738371,-,-,T
Polyangiaceae,872663,-,-,T
Geobacter pelophilus,172693,-,-,T
Sclerotinia homoeocarpa,314769,-,-,T
Sphingomonas difficilis,266638,-,-,T
Exophiala sp. NH512,684969,-,-,F
Echinoidea,669472,-,-,T
Desulfomonile tiedjei,589008,-,-,T
Polaribacter sp. SA4-10,327020,-,-,T
Rhodosporidium sp. MAC-2011b,690423,-,-,F
Ohtaekwangia kribbensis,1082356,-,-,T
Edaphobacter sp. IMSNU JC2954,5241960,-,-,F
Truncatella angustata,1019271,-,-,T
Peronospora paula,81703,-,-,T
Chytridium polysiphoniae,5343196,-,-,T
Sulfuricurvum kujiense,624150,-,-,T
Trachelophyllum sp. VBOEF-2011,41194,-,-,T
Thulinius stephaniae,963274,-,-,T
Perlucidibaca sp. W2.10-39,5238880,-,-,F
Oxalicibacterium sp. JCN-21,522925,-,-,T
Reinekea aestuarii,4788189,-,-,T
Coniochaetales,516157,-,-,T
Streptosporangiaceae,751340,-,-,T
Rhizophagus sp. TC-2016a,7511009,-,-,T
Lolium canariense,652850,-,-,T
Nais communis/variabilis complex sp. A3,269908,-,-,T
Maxillopoda,None,-,-,F
Pichia manshurica,74374,-,-,T
Flexibacter sp. M58,4767204,-,-,F
Rhizobium sp. FYRM33,5381169,-,-,F
Phycisphaera mikurensis,191654,-,-,T
Xylaria sp. 5 RV-2015,5982951,-,-,F
Aeromonas sp. MCCB 138,206595,-,-,T
Pseudomonas sp. PE-R2A-2,844484,-,-,F
Thelebolus globosus,132191,-,-,T
Pyrenochaeta sp. 14009,1054410,-,-,F
Scytinopogon sp. WRL-2013,5445016,-,-,F
Remispora stellata,951658,-,-,T
Roseobacter denitrificans,231789,-,-,T
Aphanomyces cochlioides,1008854,-,-,T
Peziza ellipsospora,556532,-,-,T
Devriesia sardiniae,5715059,-,-,T
Mycocentrospora sp.,260941,-,-,F
Actinoallomurus sp.,324051,-,-,T
Tagaea marina,5575369,-,-,T
Sphingomonas sp. URHD0077,5901699,-,-,F
Serendipita herbamans,5678776,-,-,F
Gungnir kasakii,369293,-,-,T
Desulfacinum sp. M40/2 CIV-2.3,857279,-,-,T
Dothioraceae,1025079,-,-,T
Algorimarina butyrica,194214,-,-,T
Collembola,269712,-,-,T
Gelidium sp.,99778,-,-,T
Xylella fastidiosa,641371,-,-,T
Heterotextus miltinus,37080,-,-,T
Phaeosphaeria poagena,5714200,-,-,T
Thyridariaceae,5345477,-,-,T
Lachnospiraceae,16694,T,mrcaott725ott1456,T
Phanerochaetaceae,7505,-,-,T
Polykrikos lebourae,926629,-,-,T
Candidatus Melainabacteria,5889467,-,-,F
Gracilimonas sp. HME9573,5383990,-,-,F
Sulfurimonas gotlandica,580528,-,-,T
Parabirojimia similis,939108,-,-,T
Tenacibaculum sp. LPB0136,5887079,-,-,T
Asterionellopsis socialis,2818794,-,-,T
Bacillus firmus,492543,-,-,T
Polyangium thaxteri,394759,-,-,T
Ferrimicrobium sp. BGR 117,997354,-,-,T
Amphidinium mootonorum,214503,-,-,T
Flexilinea flocculi,5575033,-,-,T
Pleuropogon californicus,3950842,-,-,T
Pseudomonas putida,619502,-,-,T
Pseudonocardiaceae,126141,T,mrcaott10354ott17309,T
Sinimarinibacterium flocculans,4789815,-,-,T
Nymphalidae,358161,-,-,T
Granulicella mallensis,1098748,-,-,T
Pseudobensingtonia musae,896893,-,-,T
Entoloma sp. HMLD1538,4103018,-,-,T
Fangia hongkongensis,4783485,-,-,T
Cladophialophora chaetospira,1090717,-,-,T
Septoglomus fuscum,132830,-,-,T
Glaciozyma antarctica,23280,-,-,T
Cryptophyta,491172,-,-,T
Phakellia sp. BMH-2007,26403,-,-,F
Solimonas sp. p11(2011),4788181,-,-,T
Aliifodinibius sp. HME9836,5383442,-,-,F
Torula herbarum,902112,-,-,T
Peniophora laeta,531699,-,-,T
Mucilaginibacter sp. 821-4-4-5,1052311,-,-,T
Lithothamnion glaciale,1026598,-,-,T
Nitrosospira sp.,435895,-,-,T
Pseudomonas amygdali,602767,-,-,T
Bacteroides sp. Tilapia9,216486,-,-,F
Caballeronia glathei,1038143,-,-,T
Comamonas terrigena,791003,-,-,T
Mucilaginibacter sp. HME9300,5615456,-,-,F
Peronospora corydalis-intermediae,4028140,-,-,T
Silanimonas mangrovi,934026,-,-,T
Bannoa bischofiae,114759,-,-,T
Arita arita,549765,-,-,T
Patulibacter americanus,862506,-,-,T
Penicillium sp. GZU-BCECYN45-1,1014702,-,-,F
Thermodesulforhabdus n. sp. M40/2 CIV-3.2,806304,-,-,T
Sediminibacterium sp.,114560,-,-,T
Candidatus Thiomargarita nelsonii,953429,-,-,T
Blidingia dawsonii,66075,-,-,T
Araceae,481972,-,-,T
Monoraphidium griffithii,983811,-,-,T
Harpacticidae,639300,-,-,T
Pythium aphanidermatum,504920,-,-,T
Spirochaeta psychrophila,172213,-,-,T
Zoogloea sp. AR31,188399,-,-,F
Stenotrophomonas sp. enrichment culture clone MRHull-S-10C,None,-,-,F
Nitzschia linearis,828054,-,-,T
Terebella lapidaria,491820,-,-,T
Remanella margaritifera,2829024,-,-,T
Candidatus Berkiella cookevillensis,4790689,-,-,T
Parastrombidinopsis minima,684489,-,-,T
Exophiala sp. OTU021,5695675,-,-,T
Litorimonas cladophorae,990628,-,-,T
Candidatus Brocadia caroliniensis,292445,-,-,T
Amphinomidae,884677,-,-,T
Claopodium whippleanum,20004,-,-,T
[Candida] vanderwaltii,None,-,-,F
Nitzschia sp. BOLD:AAO7111,4024523,-,-,F
Cyclotella litoralis,716411,-,-,T
Tobrilus gracilis,560376,-,-,T
Bracteacoccus xerophilus,748883,-,-,T
Saprolegnia parasitica,939401,-,-,T
Pseudochilodonopsis quadrivacuolata,5663138,-,-,T
Helicoma isiola,104165,-,-,T
Yamagishiella sp. 1403259_D_Yamagishiella,5917883,-,-,T
Gymnodinium impudicum,109584,-,-,T
Cylindrodendrum hubeiense,None,-,-,F
Pluteus seticeps,1052932,-,-,T
Anteholosticha manca,413604,-,-,T
Gastridium ventricosum,51516,-,-,T
Dicranema revolutum,912440,-,-,T
Emmonsia parva,871873,-,-,T
Mrakiaceae,5985457,-,-,T
Paenisporosarcina sp. MD-A26,5606321,-,-,F
Paludibacter jiangxiensis,4768152,-,-,T
Ferruginibacter alkalilentus,1053178,-,-,T
Desulfomicrobium sp. enrichment culture clone CIBANICRA-SRB13,None,-,-,F
Staninwardia suttonii,594108,-,-,F
Septobasidium sp. JBO-2010f,869368,-,-,F
Phenylobacterium sp. enrichment culture,None,-,-,F
Solmissus marshalli,627414,-,-,T
Aspergillus ustus,283732,-,-,T
Cytheruridae,212764,-,-,T
Micromonas pusilla,216381,-,-,T
Gliomastix tumulicola,641485,-,-,T
Geobacillus stearothermophilus,1018017,-,-,T
Polysiphonia pacifica,670249,-,-,T
Pucciniastraceae,296766,T,mrcaott25974ott202045,T
Alteromonas halophila,810599,-,-,T
Geothermobacter ehrlichii,296846,-,-,T
Tetraselmis marina,976420,-,-,T
Bromus inermis,990211,-,-,T
Coryne eximia,153607,-,-,T
Paraphoma chlamydocopiosa,7513649,-,-,T
Pseudomonadaceae,767325,T,mrcaott89ott90,T
Pseudoxanthomonas sp. Eza14,5172937,-,-,F
Meredithia guiryorum,5251436,-,-,T
Tiarina sp. JD-2015,5986562,-,-,F
Tausonia pamirica,91856,-,-,T
Palleronia soli,5640553,-,-,T
Selenidium fallax,4923506,-,-,T
Psathyrella cf. hydrophila TRTC155552,1005736,-,-,T
Thauera sp. 1917,567819,-,-,F
Bacillus sp. SA5d-4,7018069,-,-,F
Synura sp. JIK-2015d,5602634,-,-,T
Knufia peltigerae,401696,-,-,T
Parviterribacter multiflagellatus,5580958,-,-,T
Leucobacter iarius,995552,-,-,T
Biscogniauxia mediterranea,442825,-,-,T
Myrtapenidiella tenuiramis,232732,-,-,T
Methanomassiliicoccus luminyensis,4796394,-,-,F
Arthrobacter sp. NCCP-1107,5646034,-,-,F
Coraliomargarita sp. IMCC15062,4795821,-,-,F
Gamsylella lobata,5302837,-,-,T
Nectria sp.,485461,-,-,T
Urostylida,46395,-,-,F
Corycaeus speciosus,567318,-,-,T
Lacibacterium aquatile,4780468,-,-,T
